"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper","YMBOL"
"3261","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","GRASS","ACSP12","0","3","ACSP12"
"3262","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","GRASS","VUOC","0","2","VUOC"
"3263","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","GRASS","ARPU9","0","1","ARPU9"
"3264","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","GRASS","BOCU","0","1","BOCU"
"3265","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","GRASS","SPCR","0","1","SPCR"
"3266","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ATCO","30","96","ATCO"
"3267","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","GUSA2","5","40","GUSA2"
"3268","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ATRIP","0","16","ATRIP"
"3269","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ERCO14","0","8","ERCO14"
"3270","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","EPTO","3","7","EPTO"
"3271","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ARBI3","0","6","ARBI3"
"3272","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","EPVI","0","5","EPVI"
"3273","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","RHUS","0","5","RHUS"
"3274","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","BRICK","0","4","BRICK"
"3275","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","SCWH","0","1","SCWH"
"3276","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","YUAN2","0","1","YUAN2"
"3277","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","OPPO","0","1","OPPO"
"3278","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ERNA10","0","1","ERNA10"
"3279","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ERIN4","0","8","ERIN4"
"3280","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","STPI","0","7","STPI"
"3281","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ERCL2","0","5","ERCL2"
"3282","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","AF","0","5","2FA"
"3283","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","PF","0","5","2FP"
"3284","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","XYLOR","0","4","XYLOR"
"3285","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","MENTZ","0","3","MENTZ"
"3286","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","CHFE3","0","3","CHFE3"
"3287","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","CRYPT","0","2","CRYPT"
"3288","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","DESCU","0","2","DESCU"
"3289","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","ERIOG","0","1","ERIOG"
"3290","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","GILIA","0","1","GILIA"
"3291","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","HEVI4","0","1","HEVI4"
"3292","R035XY146UT","REFERENCE",2.2,"UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES","SHRUB","MACA2","0","1","MACA2"
"3293","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","TREE","JUOS","25","40","JUOS"
"3294","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","TREE","PIED","10","35","PIED"
"3295","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","CORA","5","25","CORA"
"3296","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","ARBI3","0","20","ARBI3"
"3297","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","EPVI","0","10","EPVI"
"3298","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","FRAN2","0","30","FRAN2"
"3299","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","QUHA3","0","25","QUHA3"
"3300","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","MAFR3","0","20","MAFR3"
"3301","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","AMUT","0","20","AMUT"
"3302","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","ERNA10","5","20","ARNAN5"
"3303","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","CEIN7","0","15","CEIN7"
"3304","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","CEMO2","0","15","CEMO2"
"3305","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","GRSP","0","15","GRSP"
"3306","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","RHUS","0","15","RHUS"
"3307","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","PEPU7","0","10","PEPU7"
"3308","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","PHMI4","0","10","PHMI4"
"3309","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","PUME","0","10","PUME"
"3310","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","GUSA2","0","10","GUSA2"
"3311","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","YUAN2","2","10","YUAN2"
"3312","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","CHVI8","0","10","CHVI8"
"3313","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","ERCO14","0","10","ERCO14"
"3314","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","ATCA2","0","10","ATCA2"
"3315","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","ATCO","0","10","ATCO"
"3316","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","ARBI3","0","10","ARBI3"
"3317","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","SH","2","10","2SHRUB"
"3318","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","ARNO4","0","5","ARNO4"
"3319","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","BRICK","0","5","BRICK"
"3320","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","SHRO","0","5","SHRO"
"3321","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","OPPO","0","5","OPPO"
"3322","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRUB","SCWH","0","2","SCWH"
"3323","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","ACHY","5","30","ACHY"
"3324","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","LESAS","5","30","LESAS"
"3325","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","PLJA","5","10","PLJA"
"3326","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","AG","0","20","2GA"
"3327","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","PG","0","20","2GP"
"3328","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","ACSP12","0","10","ACSP12"
"3329","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","HECOC8","0","10","HECOC8"
"3330","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","HENE5","0","10","HENE5"
"3331","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","ARPU9","0","5","ARPU9"
"3332","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","ACAR14","0","5","ACAR14"
"3333","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRASS","POA","0","2","POA"
"3334","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","STPI","0","15","STPI"
"3335","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","AF","0","10","2FA"
"3336","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","PF","0","10","2FP"
"3337","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","ARLU","0","10","ARLU"
"3338","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","ASTER","0","5","ASTER"
"3339","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","ASTRA","0","5","ASTRA"
"3340","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","ERIOG","0","5","ERIOG"
"3341","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","HYFI","0","3","HYFI"
"3342","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","LEMO2","0","3","LEMO2"
"3343","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","PAMU11","0","3","PAMU11"
"3344","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","PHNE5","0","3","PHNE5"
"3345","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","STARA","0","1","STARA"
"3346","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","STLO4","0","1","STLO4"
"3347","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","TOWNS","0","1","TOWNS"
"3348","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","PENST","0","1","PENST"
"3349","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","PEUT","0","1","PEUT"
"3350","R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","FORB","PHCR","0","1","PHCR"
"3351","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","CORA","0","50","CORA"
"3352","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","ARBI3","0","21","ARBI3"
"3353","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","EPVI","0","12","EPVI"
"3354","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","RHUS","0","53","RHUS"
"3355","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","FRAN2","0","30","FRAN2"
"3356","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","QUHA3","0","24","QUHA3"
"3357","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","AMUT","0","20","AMUT"
"3358","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","ATCO","0","20","ATCO"
"3359","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","ERNA10","5","18","ERNA10"
"3360","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","MAFR3","0","18","MAFR3"
"3361","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","GRSP","0","15","GRSP"
"3362","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","CEIN7","0","15","CEIN7"
"3363","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","CEMO2","0","15","CEMO2"
"3364","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","GUSA2","0","10","GUSA2"
"3365","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","PEPU7","0","9","PEPU7"
"3366","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","PHMI4","0","9","PHMI4"
"3367","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","CHVI8","0","9","CHVI8"
"3368","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","ATCA2","0","9","ATCA2"
"3369","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","PUME","0","8","PUME"
"3370","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","OPPO","0","6","OPPO"
"3371","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","ARNO4","0","5","ARNO4"
"3372","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","BRICK","0","3","BRICK"
"3373","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","SHRUB","SCWH","0","2","SCWH"
"3374","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","ACHY","0","40","ACHY"
"3375","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","LESAS","0","40","LESAS"
"3376","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","PLJA","0","18","PLJA"
"3377","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","AG","0","20","2GA"
"3378","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","PG","0","20","2GP"
"3379","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","ACSP12","0","9","ACSP12"
"3380","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","ARPU9","0","6","ARPU9"
"3381","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","GRASS","POA","0","2","POA"
"3382","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","STPI","0","13","STPI"
"3383","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","AF","0","10","2FA"
"3384","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","PF","0","10","2FP"
"3385","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","ASTER","0","5","ASTER"
"3386","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","ERIOG","0","4","ERIOG"
"3387","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","HYFI","0","3","HYFI"
"3388","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","LEMOJ","0","3","LEMOJ"
"3389","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","PAMU11","0","3","PAMU11"
"3390","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","PHNE5","0","3","PHNE5"
"3391","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","PHCR","0","2","PHCR"
"3392","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","STAR10","0","1","STAR10"
"3393","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","STLO4","0","1","STLO4"
"3394","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","TOWNS","0","1","TOWNS"
"3395","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","PENST","0","1","PENST"
"3396","R035XY240UT","REFERENCE",1.2,"UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES","FORB","PEUT","0","1","PEUT"
"3397","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","TREE","JUOS","25","40","JUOS"
"3398","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","TREE","PIED","6","36","PIED"
"3399","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","CORA","0","24","CORA"
"3400","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","ARBI3","0","23","ARBI3"
"3401","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","EPVI","0","12","EPVI"
"3402","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","FRAN2","0","30","FRAN2"
"3403","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","QUHA3","0","24","QUHA3"
"3404","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","ERNA10","5","18","ERNA10"
"3405","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","MAFR","0","18","MAFR"
"3406","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","AMUT","0","18","AMUT"
"3407","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","CEIN7","0","15","CEIN7"
"3408","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","CEMO2","0","15","CEMO2"
"3409","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","GRSP","0","15","GRSP"
"3410","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","RHUS","0","15","RHUS"
"3411","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","ERCO14","0","12","ERCO14"
"3412","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","GUSA2","0","10","GUSA2"
"3413","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","PEPU7","0","9","PEPU7"
"3414","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","PHMI4","0","9","PHMI4"
"3415","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","YUAN2","3","9","YUAN2"
"3416","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","CHVI8","0","9","CHVI8"
"3417","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","ATCA2","0","8","ATCA2"
"3418","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","ATCO","0","8","ATCO"
"3419","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","PUME","0","8","PUME"
"3420","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","OPPO","0","6","OPPO"
"3421","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","SHRO","0","5","SHRO"
"3422","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","ARNO4","0","5","ARNO4"
"3423","R035XY240UT","POTENTIAL",2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES","SHRUB","BRICK","0","3","BRICK"
